X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,STREET_ADDRESS,PROPERTY_NAME,PHILADELPHIA_BUILDING_ID,POSTAL_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,TOTAL_FLOOR_AREA_BLD_PK_FT2,ELECTRICITY_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,WATER_SCORE,TOTAL_GHG_EMISSIONS_MTCO2E,NOTES,X_COORD,Y_COORD
-75.13969747,39.9545245900001,666,6397522,250 N CHRIS COLUMBUS BLVD,One Water Street Associates,881007320,19107,1,2016,Multifamily Housing,210222,8427773.068,,,,70,40.1,112.3,832,100,806.6,,-75.13969747,39.95452459
-75.16274049,39.9470277400001,667,5016203,250 S 13TH ST,Lenox Condominiums,888072274,19107,1,1920,Multifamily Housing,79923,1888389.484,1795220.674,,,89,46.1,89.7,3810.6,37,286.7,,-75.16274049,39.94702774
-75.16965698,39.9483759600001,668,11665452,250 S 17TH ST,250 South 17th Street,888086855,19103,1,1900,Multifamily Housing,56000,1771506.988,725074.185,,,65,44.6,102.2,3463.9,7,208.1,,-75.16965698,39.94837596
-75.1712542,39.9483596000001,669,11665516,250 S 18TH ST,250 South 18th Street,888081542,19103,1,1900,Multifamily Housing,78000,2170032,957155.424,,,72,40.1,90.8,3437.4,13,258.5,,-75.1712542,39.9483596
-75.1745630999999,39.9490100300001,670,3751825,250 S 20TH ST,St. Patrick's Church,772304000,19103,5,1893,Worship Facility,50400,166082.8532,,,,,3.3,9.2,2.9,,15.9,,-75.1745631,39.94901003
-75.16521282,39.9476471,671,2858581,250 S BROAD ST,Merriam Theater,772505500,19102,1,1918,College/University,77964,4121880.248,3111573.276,,,,92.8,189.9,3890.4,,582.9,,-75.16521282,39.9476471
-75.0259983999999,40.07686793,672,12975326,2500 GRANT AVE,9490 BLUE GRASS ROAD LLC,882069202,19114,1,1950,Retail Store,100000,5232581.784,4080196.758,,,25,93.1,189.4,,,717.5,,-75.0259984,40.07686793
-75.17445421,39.9192316800001,673,3877243,2500 S 16TH ST,St. Monica Sr. School,773200000,19145,1,1971,Other - Education,53616,751386.5456,,,,,,,771.4,,,Possible Errors,-75.17445421,39.91923168
-75.18132038,39.96588984,674,4830328,2500 SPRING GARDEN ST,Art Museum Main Bldg & Perelman Bldg,782513720,19130,2,1928,Museum,804000,53679153.52,1327059.156,,85852637.8,,175.2,317.1,25887.8,,10908.6,,-75.18132038,39.96588984
-75.02369225,40.07906265,675,3782942,2501 GRANT AVE,2501 Grant Ave,884286000,19114,1,1960,Non-Refrigerated Warehouse,121200,714774.4208,771336.376,,,90,12.3,23.2,125.5,,113.4,,-75.02369225,40.07906265
-75.15540759,39.91703756,676,3330842,2501 S 05TH ST,Taggart,781490600,19148,1,1916,K-12 School,66000,902373.6872,62265.60507,15355120.4,,1,247.3,274.3,874.7,,1234.2,,-75.15540759,39.91703756
-75.12860297,39.9873391,677,6070169,2501-33 KENSINGTON AVE,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,777218100,19125,1,1990,K-12 School,130634,3361659.352,,,,,,,2411,,,Possible Errors,-75.12860297,39.9873391
-75.15394586,39.9165258300001,678,5026350,2509 S 4TH ST,St. Monica Center,881444210,19148,1,1960,Senior Care Community,100000,242665.5344,2846550.777,,,100,30.9,36.7,5823.5,,174.4,,-75.15394586,39.91652583
-75.1271770499999,39.98618628,679,3512111,2514-32 EMERALD ST,CO/GLC 19040/2514 EMERALD ST/PHILADELPHIA/PA,777633005,19125,1,1905,Office,57568,6662605.576,,,,,115.7,324.1,15,,675,,-75.12717705,39.98618628
-75.1692443699999,39.9481495200001,680,3679494,251-57 S 17TH ST,Medical Tower Building,883051000,19103,1,1930,Office,95000,6027557.312,787135.0772,,,74,71.7,186.4,4595.7,,618.7,,-75.16924437,39.94814952
-75.13967432,39.9141904300001,681,3707307,2520 S CHRISTOPHER COLUMBUS BLVD,PECO Oregon Shops,771601005,19148,1,1955,Other - Utility,155863,5312064.324,1655497.503,,,,44.7,106.6,0.6,,596.4,,-75.13967432,39.91419043
-75.17762342,39.97744535,682,4830333,2525-45 MASTER ST,Fleet Shop 258 / WHS,782326200,19121,1,1970,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",59962,1476056.79,3215863.762,,,,78.2,125.2,148.4,,312.1,,-75.17762342,39.97744535
-75.0911708,39.99238898,683,5021622,2539-53 CASTOR AVE,#4150-PORT RICHMOND,882059510,19134,1,2001,Retail Store,135304,6576602.704,2575613.819,,,43,67.6,156.1,922,,803.1,,-75.0911708,39.99238898
-75.0270341999999,40.07801678,684,3878985,2550 GRANT AVE,Giant Supermarket Grant Ave,882069750,19114,0,2011,Supermarket/Grocery Store,74100,9820397.928,2388968.932,,,63,164.8,404.9,7845.6,,1121.8,,-75.0270342,40.07801678
-75.0294526599999,40.0691283300001,685,5092099,2555 WELSH RD,Atrium Apartments,881189000,19114,1,1963,Multifamily Housing,148000,2760345.191,4696860.699,,,70,50.4,85.5,6117.8,36,529.1,,-75.02945266,40.06912833
-75.18946633,39.9303042400001,686,4978775,2600 MOORE ST,St. John Neumann Place,886760957,19145,1,2008,Multifamily Housing,80740,2297490.672,1576849.458,,,38,48,100.2,3076,23,316.5,,-75.18946633,39.93030424
-75.17321262,40.00336458,687,3690996,2600 W ALLEGHENY AVE,Allegheny Depot,875103160,19132,1,1986,Other - Public Services,208000,6647258.4,9686568.42,0,,,78.5,138.4,3690.9,,1187.9,,-75.17321262,40.00336458
-75.15571926,39.99279934,688,3783002,2600-20 N BROAD ST,Garage - Broad St,884073907,19132,1,1980,Parking,128600,1380415.018,10167900.43,,,,89.8,113.1,372.2,,679.9,,-75.15571926,39.99279934
-75.1398096999999,39.99072205,689,5007784,2600-20 N LAWRENCE ST,ST. CHRISTOPHER'S & ASSOCIATION LPV,886608900,19133,1,1994,Multifamily Housing,22103,170763.0936,607388.685,,,100,35.2,50.5,1048.4,82,49.6,,-75.1398097,39.99072205
-75.1789554599999,39.9754101600001,690,3330825,2600-24 W THOMPSON ST,Morris,782565200,19121,1,1966,K-12 School,80000,1177701.956,3554526.429,,,49,59.2,87.9,1115,,308.1,,-75.17895546,39.97541016
-75.18057082,39.96879268,691,4951012,2601 PENNSYLVANIA AVE,(PA2284) - 2601 Parkway Condos,888073251,19130,1,1940,Multifamily Housing,506636,22010675.52,832560.518,,,45,45.1,123.4,13552.5,73,2274.2,,-75.18057082,39.96879268
-75.12182203,39.9834380400001,692,3751437,2601 TRENTON AVE,"Charles Jacquin et Cie., Inc.",884104340,19125,5,1970,Manufacturing/Industrial Plant,200000,3846224.768,13706436.66,,,,87.8,125.8,3088,,1096.1,,-75.12182203,39.98343804
-75.17531458,39.9938949,693,3330849,2601 W CUMBERLAND ST,Fitzsimon,784081400,19132,1,1927,K-12 School,133000,359.2836,,,,100,0,0,479.8,,0,Possible Errors,-75.17531458,39.9938949
-75.1402254399999,39.99073157,694,4069483,2603-09 N 05TH ST,Admin - Rivera Building,785547740,19133,1,1980,Office,60464,1511434.112,2439433.112,,,77,65.3,112.4,591,,282.7,,-75.14022544,39.99073157
-75.0454012599999,40.05631262,695,3893447,2607 RHAWN ST,Smylie Times Building - 2607 Rhawn St,883090500,19152,1,1973,Office,54666,8904180.392,,,,13,162.9,456.1,3485,,902.1,,-75.04540126,40.05631262
-75.02780067,40.06920961,696,4457903,2607 WELSH RD,Joshua House,881189500,19114,26,1978,Multifamily Housing,285150,4456918.176,10805599.89,,,86,53.5,83.6,14609.1,40,1025.5,,-75.02780067,40.06920961
-75.1396795599999,39.9911877600001,697,4936276,2622-46 N LAWRENCE ST,ST CHRISTOPHER'S ASSOC LP VIII,886609000,19133,1,1962,Multifamily Housing,89535,1360232.014,1988080.122,,,97,45.4,80,3011,72,243.4,,-75.13967956,39.99118776
-75.1897691,39.92980364,698,6376854,2627 MIFFLIN ST,ST JOHN NEUMANN PLACE II SR. HOUSING,886664500,19145,1,2017,Multifamily Housing,76000,1327571.327,497308.7896,,,92,24,55.8,813.1,86,160.9,,-75.1897691,39.92980364
-75.0270960399999,40.06765089,699,4932752,2661-69 WILLITS RD,Welshwood Apartments,881191500,19114,3,1967,Multifamily Housing,208761,3710642.124,11013312.88,,,52,70.5,105.2,7487.3,62,960.9,,-75.02709604,40.06765089
-75.178572,39.9858446200001,700,5944311,2663 W GLENWOOD AVE,Nellie Reynolds Gardens,886766100,19121,1,2008,Multifamily Housing,60000,4001474.18,,,,2,66.7,186.7,3708.8,22,383,,-75.178572,39.98584462
-75.0203751499999,40.0737683,701,3800036,2700 GRANT AVE,24232-Philadelphia / Grant Avenue,884223000,19114,1,2000,Non-Refrigerated Warehouse,111150,191017.408,,,,,1.7,4.8,120,,18.3,,-75.02037515,40.0737683
-75.0893511799999,39.9907764700001,702,1548255,2701 CASTOR AVE,PHILA-BRIDESBURG (2075),882070900,19134,1,2005,Retail Store,136940,6901940.316,2621100.128,,,75,69.5,161.2,5127,,838.5,,-75.08935118,39.99077647
-75.06289571,40.0359012700001,703,1260705,2701 MAGEE AVE,07704-Harbison,882129500,19149,1,1980,Supermarket/Grocery Store,52380,8754369.708,3720899.935,,,66,238.2,542.6,851,,1084.6,,-75.06289571,40.03590127
-75.1538291799999,39.9941230700001,704,3569946,2701 N. BROAD STREET,2701 N. BROAD STREET,883361500,19132,1,1923,Mixed Use Property,200000,6097888.868,8235.337739,,,,30.5,85.4,1049.4,,618.2,,-75.15382918,39.99412307
-75.14490714,39.95097388,705,4905892,225-31 CHURCH ST,Sugar Refinery,881007000,19106,1,1900,Multifamily Housing,66104,1961582.684,,,,85,29.7,83.1,1435.3,71,198.7,,-75.14490714,39.95097388
-75.15094599,39.94654509,706,11665466,227-31 S 6TH ST,227-31 South 6th Street,888035586,19106,1,1900,Multifamily Housing,61845,2015608.292,1930522.577,,,31,63.8,124,2538.4,26,295.5,,-75.15094599,39.94654509
-75.1443844899999,39.9525567900001,707,4989997,229 ARCH ST,Berger Building,881000437,19106,1,1874,Multifamily Housing,72300,2676659.408,,,,38,37,103.7,1569.1,73,256.2,,-75.14438449,39.95255679
-75.19045934,39.95995234,708,3762540,229 N 34TH ST,17-Van Rensselaer,881822860,19104,1,1931,Residence Hall/Dormitory,80202,2161829.552,,,4925298.5,53,92.5,156.4,3487,,546.1,,-75.19045934,39.95995234
-75.16505618,39.9484126300001,709,3529858,230 S BROAD ST,230 S. Broad,883048000,19102,1,1908,Office,214486,13603985.2,4248321.033,,,47,83.2,198.4,6093.3,,1603.9,,-75.16505618,39.94841263
-75.17771729,39.95780834,710,4972681,2300 RACE ST,Riverside Presby Tower,886810658,19103,1,1981,Multifamily Housing,115719,4338456.948,5277641.682,,,27,83.1,152.9,4914.7,50,719.9,,-75.17771729,39.95780834
-75.16816033,40.0050396500001,711,3639777,2300 W WESTMORELAND ST,The Arc of Philadelphia,776545000,19140,2,1940,Other,70000,4724.2552,3729264.035,,,,53.3,56.1,989.5,,198.5,,-75.16816033,40.00503965
-75.18196642,39.9393971000001,712,6280610,2300 WASHINGTON AVE      ,1829-Philadelphia - Washington Ave,884006394,19146,1,2017,Self-Storage Facility,73100,836386.972,255000.0101,,,,14.9,35.7,18,,98.3,,-75.18196642,39.9393971
-75.17871508,39.95248351,713,3638043,2300-20 CHESTNUT ST,The Philadelphia Design Building,883036500,19103,1,1910,Office,98597,12041992.07,484604.3437,,,52,127,347.1,512.9,,1245.7,,-75.17871508,39.95248351
-75.1790348599999,39.9509132000001,714,4964838,2300-20 WALNUT ST,Riverloft,881028800,19103,1,1910,Multifamily Housing,196225,5040765.968,6809589.096,,,58,60.4,108.4,5000.3,67,872.4,,-75.17903486,39.9509132
-75.17765759,39.95743983,715,4992126,2301 CHERRY ST,River's Edge Condos,888083961,19103,1,1982,Multifamily Housing,240000,5893888.8,2296393.035,,,89,34.1,78.8,5474.2,78,719.1,,-75.17765759,39.95743983
-75.17862078,39.9529238600001,716,3881643,2301 CHESTNUT ST,KlingStubbins,883036600,19103,1,1920,Office,105000,5589490.632,2745463.96,,,65,79.4,176.5,1806.7,,680.8,,-75.17862078,39.95292386
-75.1059416699999,39.98985544,717,7727322,2301 E ALLEGHENY AVE,Commonwealth Campus,883376890,19134,1,1910,Medical Office,237472,14770793.66,6945774.733,,,67,91.4,204.9,7279.1,,1865.4,,-75.10594167,39.98985544
-75.17851324,39.95476746,718,1269439,2301 MARKET ST,PECO MAIN OFFICE BUILDING,883054500,19103,1,1971,Office,870921,71594337.2,,,3125636.1,35,85.8,234.5,12.2,,7059.8,,-75.17851324,39.95476746
-75.16925894,39.9211264200001,719,3656490,2301 S BROAD ST,Methodist Hospital,771010000,19148,1,1888,Hospital (General Medical & Surgical),367678,40028014.48,53892099.13,,,33,255.4,458.7,57564.8,,6917.8,,-75.16925894,39.92112642
-75.18639343,39.9195466,720,3875946,2301-11 OREGON AVE,Shoprite in South Philadelphia,882046402,19145,1,1990,Supermarket/Grocery Store,54388,11060734.99,4163633.646,,,40,279.9,649.8,1040.2,,1341.7,,-75.18639343,39.9195466
-75.15389542,39.9463410700001,721,3673215,230-34 W WASHINGTON SQ,Farm Journal,771005500,19107,1,1910,Medical Office,102855,10369886.88,10546.90748,,14471179930,1,140795.9,169544.2,6144.4,,961915.8,Possible Errors,-75.15389542,39.94634107
-75.17453991,39.9587279300001,722,5022402,230-38 N 21ST ST,SAB Holdings LP,881553250,19103,1,1930,Multifamily Housing,221820,7182642.144,,,,60,32.4,90.7,4775.6,25,687.5,,-75.17453991,39.95872793
-75.1820756399999,39.9413309500001,723,6934790,2309-33 CARPENTER ST,Birchwood at Grays Ferry-Ingerman,886800100,19146,15,1897,Multifamily Housing,66448,1594685.547,2160077.986,,,66,56.5,101.3,2304.9,53,276.3,,-75.18207564,39.94133095
-75.14404787,39.9550097800001,724,4381178,231-47 N 3RD ST,The Chocolate Works,881006201,19106,1,1911,Multifamily Housing,109374,5623747.112,,,,33,51.4,144,2669.4,88,569.7,,-75.14404787,39.95500978
-75.0392313899999,40.07342161,725,5253515,2318 TREMONT ST,Evergreen Manor,881179000,19115,11,1960,Multifamily Housing,160000,,4569913.223,,,,28.6,30,12898.7,9,242.7,,-75.03923139,40.07342161
-75.17687777,39.96609894,726,3751922,2319-31 GREEN ST,St. Francis Xavier Church,772147500,19130,3,1906,Worship Facility,57540,160002.6692,1382201.114,,,,26.8,33,53.4,,88.7,,-75.17687777,39.96609894
-75.18041027,39.9497748300001,727,6684910,232-52 S 24TH ST,Locust on the Park,881032850,19103,1,2016,Multifamily Housing,198064,5941673.86,2760916.978,,,40,43.9,98.6,4476.3,71,748.6,,-75.18041027,39.94977483
-75.05686078,40.0477074900001,728,3393781,2327-83 COTTMAN AVE,(71155A) NORTHEAST,882065500,19149,1,1995,Retail Store,311186,6494168.784,2581271.968,,,95,29.2,67.1,1226.5,,795,,-75.05686078,40.04770749
-75.15085292,39.94605942,729,5002488,233 S 6TH ST,Independence Place Owners Association,888051126,19106,2,1981,Multifamily Housing,663502,28033473.09,,,,42,42.3,118.3,15297.9,72,2840.1,,-75.15085292,39.94605942
-75.1618134399999,39.9530027800001,730,3351492,23-31 N JUNIPER ST,311qp-Philadelphia - Downtown,883704700,19107,1,1999,Hotel,440000,17772770.21,969399.984,,20604105.6,66,89.4,171.7,15748,,3220.2,,-75.16181344,39.95300278
-75.13920059,39.9866829100001,731,3330897,2331-57 N 04TH ST,Welsh,786646000,19133,1,1966,K-12 School,71000,1531827.295,3244192.302,,,22,67.3,108.4,470.6,,327.5,,-75.13920059,39.98668291
-75.16415762,39.94785263,732,6453640,233-43 S BROAD ST,Doubletree Hotel,883702001,19107,1,1983,Hotel,321440,22840511.45,11523824.7,,,39,106.9,236.6,23307.1,,2926.1,,-75.16415762,39.94785263
-75.1543275499999,39.9465298800001,733,3107955,233-55 S 08TH ST,Hall Mercer at PAH,771004000,19106,1,1980,Medical Office,70902,4073204.656,73.87200009,,3317929665,1,46853.4,56458.4,1483.8,,220718.3,Possible Errors,-75.15432755,39.94652988
-75.16866885,40.0043351,734,6396002,2341 W ALLEGHENY AVE,Fox Street LLC,884067455,19129,1,1920,Distribution Center,5056,1265282.878,1512942.932,,,1,549.5,1014.9,213.9,,208.5,,-75.16866885,40.0043351
-75.09425125,39.99565765,735,3800031,2345 CASTOR AVE,25765-Philadelphia/Castor Ave OC,884193500,19134,1,2000,Non-Refrigerated Warehouse,104450,1439171.364,616800.004,,,,19.7,44.8,13,,178.6,,-75.09425125,39.99565765
-75.1409372799999,39.9708760300001,736,12433638,236 W THOMPSON ST        ,Liberty Square Building 2,881006866,19122,1,2018,Multifamily Housing,59707,1737274.392,40882.32957,,,93,29.8,82.2,1273.6,90,168.4,,-75.14093728,39.97087603
-75.0320604899999,40.07369694,737,11635427,2361-73 WELSH RD,2361-73 Welsh Acquisiton,883381115,19115,1,1968,Adult Education,48000,946814.9872,614815.4213,,,,32.5,68.7,376.9,,128.6,,-75.03206049,40.07369694
-75.14297664,39.9603120200001,738,4852903,236-48 SPRING GARDEN ST,Fire Administration,781398000,19123,1,1975,Office,50601,5199434.204,,776060.8,,27,118.1,303.2,1173.6,,555.2,,-75.14297664,39.96031202
-75.1706554,39.94856077,739,4735240,237-47 S 18TH ST,Barclay,888070010,19103,1,1929,Multifamily Housing,283000,10467627.03,15684059.12,,,12,92.4,161.8,1915,100,1893.5,,-75.1706554,39.94856077
-75.12102564,40.02034001,740,3330956,238 E WYOMING AVE,Feltonville Intermediate,785531600,19120,1,1936,K-12 School,84000,1954313.418,4399964.76,,,41,75.6,120.1,1114.3,,431.7,,-75.12102564,40.02034001
-75.03872431,40.0722670500001,741,5253514,2393 WOODWARD ST,Evergreen Towers,881178000,19115,1,1967,Multifamily Housing,165000,3826261.156,,472649.9,,90,41.3,83.8,5733.8,48,556.2,,-75.03872431,40.07226705
-75.16518509,39.9479895000001,742,3892261,240 S BROAD ST,Academy of Music,772727000,19102,1,1857,Performing Arts,144080,8442939.408,710722.8321,,3821904.4,,90.1,201.2,3892.5,,1146.9,,-75.16518509,39.9479895
-75.0443142399999,40.06154602,743,4457866,2400 BENSON ST,Longwood Manor Apartments,881174500,19152,3,1963,Multifamily Housing,93400,1754698.452,5318648.555,,,60,75.7,112.4,5956.1,34,460.3,,-75.04431424,40.06154602
-75.1832275899999,39.9418304100001,744,3330826,2400 CHRISTIAN ST,Peirce WS,782094400,19146,1,1929,K-12 School,76630,169682.8544,5249016.333,,,69,70.7,78.1,0,,295,,-75.18322759,39.94183041
-75.2382120999999,39.99280181,745,3330736,2400 N 57TH ST,Gompers,783766600,19131,1,1949,K-12 School,56000,1066792.167,198995.568,16926251.2,,1,324.9,362.3,959.6,,1374.7,,-75.2382121,39.99280181
-75.13224874,39.9871296800001,746,3330911,2400 N FRONT ST,Hunter,786154910,19133,1,2004,K-12 School,98500,4468614.512,2733204.948,,,18,73.1,156.2,3493.9,,597.9,,-75.13224874,39.98712968
-75.03796506,40.07305763,747,5250018,2400 TREMONT ST,Plaza Towers,881178500,19115,1,1976,Multifamily Housing,123850,2550841.908,,,,,20.6,57.7,7792.5,,258.4,,-75.03796506,40.07305763
-75.17356755,39.98629679,748,3330735,2400-56 DIAMOND ST,Dick,784108400,19121,1,1954,K-12 School,71000,1056279.112,276231.4324,1380000.2,,80,38.2,65.4,294.2,,224.1,,-75.17356755,39.98629679
-75.1778465099999,39.9667679500001,749,4295181,2401 PENNSYLVANIA AVE,The Philadelphian,888150532,19130,1,1964,Multifamily Housing,1195034,24085758.38,39838942.71,0,,82,53.5,91.4,34701.9,61,4556.2,,-75.17784651,39.96676795
-75.16577632,39.9466563400001,750,3773257,300-18 S BROAD ST,Kimmel Center for the Performing Arts,772727205,19102,1,2001,Performing Arts,419347,26048794.58,36311778.76,,,,148.7,264.8,11962.7,,4567.7,,-75.16577632,39.94665634
-75.14515162,39.9543687400001,751,5026551,301 RACE ST,The WireWorks Historic Condominiums,888056200,19106,1,1899,Multifamily Housing,68815,725623.8984,,,,100,10.5,29.5,2541.7,71,73.5,,-75.14515162,39.95436874
-75.1726640799999,39.9477023000001,752,5033126,301 S 19TH ST,The Townhouse,881021500,19103,1,1933,Multifamily Housing,78750,1308875.273,4753001.015,,,63,77,109.9,2065.4,73,385.1,,-75.17266408,39.9477023
-75.1333527099999,40.0151179700001,753,3773891,301 W HUNTING PARK AVE,Esperanza Academy,777577905,19140,1,1930,K-12 School,71440,4679298.688,1353064.48,,,21,84.4,203.3,797.1,,519.7,,-75.13335271,40.01511797
-75.1880659399999,40.0409748700001,754,6066569,301 W JOHNSON ST,Cliveden Nursing and Rehabilitation Center,881436651,19119,1,1964,Senior Care Community,63339,3882729.756,7370681.475,,,38,177.7,293.8,6691.3,,763.1,,-75.18806594,40.04097487
-75.1714244299999,40.03948396,755,3569461,301-31 E CHELTEN AVE,301 E. CHELTEN AVENUE,883550200,19144,1,1930,Mixed Use Property,85000,4294100.948,895555.6402,,,,61.1,152.5,947.2,,482.6,,-75.17142443,40.03948396
-75.18480013,39.95458246,756,3365000,3020-52 MARKET ST,178-3020 MARKET,883071700,19104,1,1959,Office,207000,26633468.08,,,8782515.7,11,171.1,411.3,4405.4,,3281.4,,-75.18480013,39.95458246
-75.1844359899999,39.95549642,757,3776439,3025-53 MARKET ST,Academic Properties,883071800,19104,1,1956,Office,548371,26064240.7,,,8919002.4,61,63.8,152.7,6373.1,,3232.8,,-75.18443599,39.95549642
-75.1617596,39.9582780700001,758,3759394,303 N BROAD ST,Roman Catholic High School,771063000,19102,3,1890,K-12 School,77500,2019402.436,3635726.004,,,68,73,122.2,767.4,,386.4,,-75.1617596,39.95827807
-75.14496879,39.9561993200001,759,4905423,303 VINE ST,Penns View Apartments,881006325,19106,1,1908,Multifamily Housing,63000,2031501.388,,,,79,32.2,90.3,1399.8,75,205.8,,-75.14496879,39.95619932
-75.16585429,39.9515506700001,760,3663256,30-36 S 15TH ST,30 South 15th Associates,883048700,19102,1,1985,Office,241831,14297211.48,6925566.102,,,55,87.8,195.6,6231,,1816.3,,-75.16585429,39.95155067
-75.1258266199999,39.99590369,761,4482857,3039-51 B Street ,B Street,884523300,19134,1,1940,Non-Refrigerated Warehouse,55000,1658.9144,,,,,0,0.1,0,,0.2,Possible Errors,-75.12582662,39.99590369
-75.14634497,39.94914549,762,7717971,305 CHESTNUT ST,Tom,771735505,19106,2,1953,Other - Education,115000,5520940.14,5182449.448,,,,93.1,181.7,1300.9,,803.7,,-75.14634497,39.94914549
-75.15255524,39.94472576,763,3330822,308-32 S 06TH ST,McCall,781518600,19106,1,1909,K-12 School,68076,1336091.091,7754359.649,,,4,133.5,174.6,1059.8,,547.2,,-75.15255524,39.94472576
-75.18704387,39.97678569,764,6433744,3100 W THOMPSON ST,CS Brewerytown Associates LP,881070250,19121,2,2016,Multifamily Housing,53000,1881857.892,,,,73,35.5,99.4,1588,83,190.7,,-75.18704387,39.97678569
-75.1858408699999,39.9547063200001,765,3762549,3100-16 MARKET ST,"27,27A-LeBow / CAT Engineering",774525000,19104,2,1989,College/University,128347,10192913.26,,,5665112.2,,125,278.6,3805.7,,1408.8,,-75.18584087,39.95470632
-75.1238231,39.9966608400001,766,12437065,3100-36 C Street,L009 KENSINGTON,884523500,19134,1,2007,Self-Storage Facility,47390,215340.8736,1793037.618,,,,42.4,52.5,36.3,,115.8,,-75.1238231,39.99666084
-75.18645967,39.9540607400001,767,3862659,3101 CHESTNUT ST,"1,2,3,4-Main,Randell,Curtis,Alumni",774516000,19104,4,1891,College/University,330200,26509284.92,1828.145457,,14728027.4,,124.9,278.5,12303,,3663.7,,-75.18645967,39.95406074
-74.99751736,40.08127216,768,6338211,3101 RED LION RD,TPA Eastland LP,884289500,19114,1,1982,Self-Storage Facility,58831,485230.4148,603847.5568,,,,18.5,33.9,48.2,,81.2,,-74.99751736,40.08127216
-75.15297642,39.9067074800001,769,3951344,3101 S 03RD ST,Preferred Freezer Services-Phila,884150410,19148,1,2007,Refrigerated Warehouse,168000,14134223.65,1142544.823,,,19,90.9,242.7,3880.1,,1492.6,,-75.15297642,39.90670748
-75.1861142,39.9806238200001,770,11685000,3101-27 W GLENWOOD AVE,3101-27 West Glenwood Avenue,881070265,19121,1,2017,Multifamily Housing,67000,2536425.867,,,,,37.9,106,5288.4,29,242.8,,-75.1861142,39.98062382
-75.16333758,39.94615665,771,2851085,311 S JUNIPER ST,Juniper Residence Hall,881015550,19107,1,1923,Residence Hall/Dormitory,79233,3646264.508,1384111.287,,,55,63.5,147.2,7560.5,,442.9,,-75.16333758,39.94615665
-75.11234991,39.9928581500001,772,3330738,3116 FRANKFORD AVE,Mastbaum CTE,786145800,19134,1,1929,K-12 School,221000,2876228.312,755434.919,,,98,16.4,40,1295,,331.5,,-75.11234991,39.99285815
-75.1869522,39.9529370400001,773,6766532,3118-98 CHESTNUT ST,Left Bank,881822474,19104,2,1999,Multifamily Housing,672682,19053020.85,1371095.422,,,,30.4,81.4,14148.8,75,2003.1,,-75.1869522,39.95293704
-75.1472025799999,39.94697073,774,5026051,312-22 WALNUT ST,312 Walnut Street Association LP,881500150,19106,1,1942,Multifamily Housing,90842,3651338.152,,,,53,40.2,112.5,1710.8,87,349.5,,-75.14720258,39.94697073
-75.1866336699999,39.9547805,775,3762530,3126-38 MARKET ST,"7,7A-Bossone / Commonwealth",774526010,19104,2,2004,College/University,161154,12963586.92,14044102.01,,7191066.5,,212.2,370.4,7507.9,,2536.8,,-75.18663367,39.9547805
-75.18402465,39.9907437200001,776,3330851,3133 RIDGE AVE,Strawberry Mansion & Hill,784374200,19132,1,1964,K-12 School,320920,3361261.513,9261298.603,9481151.7,,71,68.9,89.5,8543.1,,1536,,-75.18402465,39.99074372
-75.15880698,39.95825352,777,5510618,314-22 N 12TH ST,Old Shoe Factory Condo Association,888057613,19107,1,1925,Multifamily Housing,63838,2758279.566,5070124.374,,,1,122.6,204.4,2015,52,548.7,,-75.15880698,39.95825352
-75.1604765599999,39.95846605,778,4590383,314-22 N 13TH ST,U-Haul Moving and Storage of Philadelphia,884033000,19107,1,1910,Self-Storage Facility,97540,1828500.695,1866605.194,,,,37.9,72.6,150,,284.4,,-75.16047656,39.95846605
-75.14532717,39.9556796,779,5865243,315 NEW ST,Bridgeview Place,888056500,19106,1,1990,Multifamily Housing,132500,6710390.636,,,,60,50.6,141.8,4969.3,85,679.8,,-75.14532717,39.9556796
-75.18844798,40.0405999000001,780,5049288,315 W JOHNSON ST,"NewCourtland Apartments at Cliveden, L.P.",886761616,19144,1,2009,Multifamily Housing,57209,1782392.974,946051.5911,,,49,47.7,104.6,1489.1,71,230.8,,-75.18844798,40.0405999
-75.1316502299999,39.99833368,781,12512625,3150 MASCHER ST,Tabernacle Corps,777766301,19133,1,1914,Social/Meeting Hall,53500,1551504.64,1088045.542,,,,49.3,102.6,993.4,,206.3,,-75.13165023,39.99833368
-75.1614137399999,39.95858314,782,4064179,315-21 N BROAD ST,Packard Motor Car Building,881041400,19130,1,1910,Multifamily Housing,165000,9511697.228,,,,11,57.6,161.4,5071.2,63,963.6,,-75.16141374,39.95858314
-75.15807468,39.9581666300001,783,5209316,315-23 N 12TH ST,Goldtex,881519440,19107,1,2014,Multifamily Housing,140363,10040997.38,,,,4,71.5,200.3,3575.6,87,1017.3,,-75.15807468,39.95816663
-75.2068554099999,39.9514228300001,784,5932240,315-29 S 42ND ST,Surrey Hall,881121600,19104,1,1920,Multifamily Housing,33600,125971.04,2715974.111,,,,84.6,95.4,1628829.1,1,157,Possible Errors,-75.20685541,39.95142283
