X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,STREET_ADDRESS,PROPERTY_NAME,PHILADELPHIA_BUILDING_ID,POSTAL_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,TOTAL_FLOOR_AREA_BLD_PK_FT2,ELECTRICITY_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,WATER_SCORE,TOTAL_GHG_EMISSIONS_MTCO2E,NOTES,X_COORD,Y_COORD
-75.15620977,39.9807969,684,3983897,1810 Liacouras Walk,1810 LIACOURAS WALK,777509000,19122,1,2000,College/University,74630,1651050.8,,,15450228.5,,251.5,331.4,1084.8,,1271.9,,-75.15620977,39.9807969
-75.22769105,39.9021971600001,685,3989162,7400 Holstein Ave.,7400 Holstein Ave.,884167024,19153,1,2003,Other,52800,2952223.8,1736095.5,,,,88.8,191.1,240.6,,374.8,,-75.22769105,39.90219716
-75.17284965,39.9737535900001,686,3994744,2035 South College Avenue,Girard College,772510000,19121,30,1848,K-12 School,1000825,10794111.1,48293217.3,59340,,55,62.2,85.2,5279.6,,3602.6,,-75.17284965,39.97375359
-75.15232222,40.0058924900001,687,3995355,3440 N. Broad Street,KRESGE SCIENCE HALL,777531100,19140,1,2000,College/University,129260,7693636.9,917,,23670344.5,,298.6,437.8,2580.1,,2689,,-75.15232222,40.00589249
-75.1705112,39.9545698800001,688,4000464,1801 John F Kennedy Blv,"The Sterling Apts (sr43,sl43)",881035000,19103,1,1961,Multifamily Housing,518241,18698196.7,42584162.3,,,4,118.3,187.3,17457.2,68,4051.5,,-75.1705112,39.95456988
-75.20901105,40.0647425400001,689,4037317,415 W Willow Grove Ave,Philadelphia Cricket Club,775780200,19118,5,1854,Other,82608,3822627.4,3327587.3,,,,86.6,171.9,8016.1,,542.6,,-75.20901105,40.06474254
-75.1543574299999,39.9455213100001,690,4051987,301 South 8th st alt 716-30 Spruce,301 Duncan,883102000,19107,1,1959,Medical Office,43739,1966483,,,,80,45,125.9,1207.7,,188.2,,-75.15435743,39.94552131
-75.15459635,39.9446265500001,691,4052093,317 south 8th st,Parking Deck 1,771035000  771005200,19107,,1963,Parking,220890,1048790.8,,,,,4.7,13.3,,,100.4,Missing Water,-75.15459635,39.94462655
-75.1645028999999,39.9551224000001,692,4053404,117 North 15th Street,The Metropolitan,881038000,19102,2,1926,Multifamily Housing,120000,5924163.5,,,,23,49.4,138.2,4675.8,41,567,,-75.1645029,39.9551224
-75.1944286199999,40.07247306,693,4056192,7700-7782 Crittenden Street,"Market Square Plaza I , LLC",882040300,19118,4,1972,Strip Mall,443316,4674665.2,,,,,41.3,115.5,2831.6,,447.4,,-75.19442862,40.07247306
-74.98992549,40.09077037,694,4056969,10940 Dutton Rd,Advanced Sports,884280500,19154,1,1965,Distribution Center,70000,658610.9,842705.7,,,76,21.4,39,44.7,,105.9,,-74.98992549,40.09077037
-75.0097669899999,40.0940518900001,695,4057814,2701 Red Lion Road,"Quaker Valley Foods, Inc.",884288000,19114,1,1974,Food Service,250000,39968475.1,14774.4,,,,159.9,447.7,3532.2,,3826.2,,-75.00976699,40.09405189
-75.18766742,39.9177122200001,696,4059761,2200 W. Oregon Ave.,BJ's Wholesale Club 162,885701140,19145,1,2004,Wholesale Club/Supercenter,118867,,,,,,,,,,,Missing Water,-75.18766742,39.91771222
-75.1614137399999,39.95858314,697,4064179,317 N Broad Street,Packard Motor Car Building,881041400,19130,1,1910,Multifamily Housing,165000,9191573.2,,,,11,55.7,156,5426,57,879.7,,-75.16141374,39.95858314
-75.01795291,40.0944732400001,698,4066290,9898 Roosevelt Blvd.,Red Lion Shopping Center,882070230,19115,6,1962,Strip Mall,1044206,4371478.3,,,,,19.1,53.4,64,,418.4,,-75.01795291,40.09447324
-74.98396067,40.11019456,699,4067659,12300 McNulty Road,Main Warehouse,884292540,19154,1,1985,Distribution Center,56947,426155.4,1141424.9,,,72,27.5,42,,,100.2,Missing Water,-74.98396067,40.11019456
-75.15522334,40.0406340500001,700,3893215,2006-50 W Olney Ave,La Salle #2 (Katherine's and B&G),776516000,19141,2,1983,Residence Hall/Dormitory,80106,2360060.3,1487799.9,,,,48,102,1623.2,,304.9,,-75.15522334,40.04063405
-75.1603998699999,40.04030298,701,3893226,625-635 E Wister St,La Salle #6,776008010,19144,9,1904,Mixed Use Property,371736,23993450.1,32910329.8,,,,153.1,273.7,3236.9,,4044.4,,-75.16039987,40.04030298
-75.15770292,40.0391589600001,702,3893230,2140 Cottage Lane,La Salle #5 (Hayman/Gola),776512000,19144,1,1972,Stadium (Closed),94000,5003708.2,538345.5,,,,59,155.1,1125.7,,507.5,,-75.15770292,40.03915896
-75.15402892,40.03943081,703,3893235,1924 W Olney Ave.,La Salle #4,"776515000; 776520000",19144,16,1899,College/University,747912,23397482.9,,,,,31.3,87.6,11566,,2239.4,,-75.15402892,40.03943081
-75.15568425,40.03791083,704,3893238,2101 W Clarkson St,La Salle #3 (Connelly Library),776506000,19144,1,1988,Library,104498,2816234.4,1152037.7,,,,38,87,240,,330.7,,-75.15568425,40.03791083
-75.15522334,40.0406340500001,705,3893260,2006-2050 W. Olney Ave,La Salle #1 (Resid Halls),776516000,19144,7,1953,Residence Hall/Dormitory,117005,1344472.7,7440232.3,,,,75.1,98.9,1146.6,,523.9,,-75.15522334,40.04063405
-75.0454012599999,40.05631262,706,3893447,2607 Rhawn St,2607 Rhawn St,883090500,19152,1,1973,Medical Office,54666,7394049.7,,,,4,135.3,378.7,2268.5,,707.7,,-75.04540126,40.05631262
-75.023007,40.08339039,707,3893948,9745 Roosevelt Blvd.,Walmart Store #5130,882242000,19114,1,2004,Wholesale Club/Supercenter,141985,7729899.6,3684926.3,,,73,80.4,179.7,2485.5,,935.6,,-75.023007,40.08339039
-75.2087931,40.07914664,708,3894029,22 East Chestnuthill Avenue,Saint Pauls Church,775110000,19118,1,1928,Worship Facility,59600,323341.3,1813994.5,,,66,35.9,47.1,75.2,,127.3,,-75.2087931,40.07914664
-75.09534769,39.9851965300001,709,3895919,3411-25 East Melvale Street,Melvale Street LP,884840501,19134,1,1930,Non-Refrigerated Warehouse,43000,7820.3,,,,,0.2,0.5,9,,0.7,Possible Error,-75.09534769,39.98519653
-75.1330333499999,39.96571448,710,3898953,1080 N Delaware Ave,1080 N Delaware Ave,883365000,19125,3,1960,Office,137500,5956260.2,2084200.1,,,,58.5,137.2,1039.7,,680.8,,-75.13303335,39.96571448
-74.96810785,40.1110952600001,711,3912799,3000 Meeting House Road,Origlio Property Holding,884292800,19154,1,2001,Non-Refrigerated Warehouse,568000,26593.9,4348194.4,,,100,16.3,17.3,767,,233.5,,-74.96810785,40.11109526
-75.00865186,40.1054246300001,712,3916373,11200 Roosevelt Blvd.,Metals USA,884242000,19116,1,1966,Manufacturing/Industrial Plant,85000,,213259.1,,,,,,,,,Missing Water,-75.00865186,40.10542463
-75.1669308099999,39.94940095,713,3938855,1518 Walnut Street,1518 Walnut Street,883334010,19102,1,1929,Office,103560,2464260,73322.8,,4990138.3,81,72.7,125.3,1227,,571.1,,-75.16693081,39.94940095
-75.16404281,39.9620176600001,714,3944259,1500 Spring Garden Street,1500 Spring Garden,883026600,19130,1,1948,Office,1205490,195131290.5,358739.7,,,19,168.2,470.4,5212,,18695.1,,-75.16404281,39.96201766
-75.14372131,39.9486172100001,715,3946509,123 Chestnut St,Corn Exchange,883300500,19123,1,1923,Office,50704,3692978.2,2410318.5,,,14,120.4,253.8,2732.5,,481.5,,-75.14372131,39.94861721
-75.10752768,39.99316134,716,3950672,2095 - 2100 E Willard St,"PP Loom, LLC","884843600;884843500",19134,2,1905,Other,189500,2472523.5,,,,,35.2,59.8,2035.1,,459.5,,-75.10752768,39.99316134
-75.0958292,39.99764836,717,3951369, 3711 Sepviva Street,JM Auto Spot,884201375,19137,5,1910,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",48000,112129.4,,,,,2.3,6.5,,,10.7,Missing Water,-75.0958292,39.99764836
-75.0178658299999,40.10746794,718,3952012,10814 NE AVENUE,10814 NE AVENUE,884240500,19116,1,1979,Non-Refrigerated Warehouse,217560,2546977.1,4983676.4,,,61,34.6,56.8,125.3,,508.5,,-75.01786583,40.10746794
-75.1702337099999,39.9263023,719,3952478,1930 South Broad Street,Constitution Health Plaza,773010000,19145,5,1920,Medical Office,289700,19865267.9,15626308.4,,,,128.6,261,8392.7,,2731.3,,-75.17023371,39.9263023
-75.10082751,40.00507456,720,3954287,1400 East Erie Avenue,Bachmann Industries,884110150,19124,2,1950,Distribution Center,115105,1064262.2,1228370.2,,,,19.9,37.1,239.8,,167.1,,-75.10082751,40.00507456
-75.21819806,40.00435408,721,3954556,4200 City Avenue,Hilton Philadelphia-Homewood Suites,883753000,19131,2,2000,Hotel,258000,8886018.3,5806721.5,,,91,56.9,120.1,9821.6,,1158.9,,-75.21819806,40.00435408
-74.97509479,40.0959496400001,722,3954640,12301-75 Academy Road,Parkwood Shopping Center,88-2-078060,19154,5,1964,Strip Mall,360537,7020080.8,5345665.4,,,,168.9,345.1,2564.3,,955.8,,-74.97509479,40.09594964
-75.14614828,39.94251547,723,3954691,420 South 2nd Street,420 s. Second Street,883406500,19147,1,1950,Restaurant,195154,16107.2,,,,,0.2,0.5,1241.1,,1.5,Possible Error,-75.14614828,39.94251547
-75.1565105999999,39.9496599600001,724,3955030,107 South 10th Street,Urban Growth Property,883401700,19107,1,2005,Parking,220000,1907977.8,,,,,8.7,24.3,200.5,,182.6,,-75.1565106,39.94965996
-75.11226691,40.0081940100001,725,3955149,3901 G street,3901 G street,884114000,19124,1,1950,Distribution Center,108000,1461295.1,1886283.5,,,,31,56.2,270.8,,240.1,,-75.11226691,40.00819401
-75.15256282,40.0046156400001,726,3955734,3340 N BROAD ST,FSU," 785374200, 777528325, 777528320, 777528315, 777528310, 777528305",19140,1,2000,College/University,139460,4570902.9,,,7204297.3,,111.2,178.2,396.2,,1112.2,,-75.15256282,40.00461564
-75.1521403899999,40.00180134,727,3955736,3201 N BROAD ST,KORNBERG DENTISTRY,777526000,19140,1,1980,College/University,133302,7535569.2,11940,,10661129.9,,195.1,307.9,,,1841,Missing Water,-75.15214039,40.00180134
-75.1520201,40.00235773,728,3955737,3223 N BROAD ST,DENTAL SCHOOL (ORIG),777527000,19140,1,2000,College/University,197099,23345354.4,43294.5,,16324726.6,,259.2,484.1,10916.8,,3920.5,,-75.1520201,40.00235773
-75.15327924,39.9547689500001,729,3955822,800 RACE STREET,PODIATRIC - UNIVERSITY,771524000,19107,1,2000,College/University,146805,7914451.3,1807,,4367361.1,,83.7,186.8,2882.7,,1047.6,,-75.15327924,39.95476895
-75.13955758,40.04613514,730,3956315,1200 W. Godfrey Avenue,Salus University,776553600,19141,1,1976,Office,135000,1031788.8,67302.3,,,100,15.7,42.3,277.3,,102.3,,-75.13955758,40.04613514
-75.11697327,40.01518317,731,3956329,4343 Whitaker Ave.,ECI Building,884184500,19124,1,1950,Distribution Center,93000,180015.2,594987.3,,,96,8.3,12.1,120.4,,48.8,,-75.11697327,40.01518317
-75.15909149,39.9791330300001,732,3956647,1449 C.B. MOORE,IBC REC CTR,777572705,19121,1,2000,College/University,47433,1131561.8,,,,,79.9,128.1,,,271.3,Missing Water,-75.15909149,39.97913303
-75.15194171,40.0036783300001,733,3956649,3307 N. Broad St.,PNAH,777528500,19140,1,2000,College/University,169976,16657742.3,2719,,31983977.3,,340.1,549.8,15641.9,,4200.9,,-75.15194171,40.00367833
-75.15856873,39.9797734900001,734,3956655,1776 N. Broad St.,Liacouras Center Forum,777508005,19121,1,2000,College/University,270316,14145206.9,,,,,116.3,214.7,9221.1,,2391.5,,-75.15856873,39.97977349
-75.1565773199999,39.9821849200001,735,3956656,1913 N. BROAD,MITTEN,777512010,19122,1,2000,College/University,112771,3371819.3,14098,,6022273.5,,106.5,169.1,1168,,860.3,,-75.15657732,39.98218492
-75.15693019,39.9796954400001,736,3957996,1719 N. BROAD,KLEIN,777507000,19122,1,2000,College/University,210819,6331815.6,1158,,3531720.9,,71.2,126.5,400.5,,1111.9,,-75.15693019,39.97969544
-74.99641307,40.1113775700001,737,3958192,2180 Hornig Rd,PeiGenesis,883095110,19116,2,1987,Office,69000,2068210.4,1633407.2,,,,53.6,108.8,208,,284.7,,-74.99641307,40.11137757
-74.99641307,40.1113775700001,738,3958205,2180 Hornig Road,PEI-Genesis,883095110,19116,2,1987,Other,20000,738803.1,587080.4,,,,66.3,134.3,41.5,,101.9,,-74.99641307,40.11137757
-75.1525391599999,40.00548501,739,3958443,3400 N. Broad Street,MEDICAL RESEARCH BLDG,777531000,19140,1,2000,College/University,117508,9810649.8,,,16264273.5,,467.2,623.5,3443.6,,3537.7,,-75.15253916,40.00548501
-75.15831604,39.9808565500001,740,3958445,1800-38 N. Broad St.,Pearson/Mcgonigle,777508500,19122,1,1969,College/University,508105,12690657.6,9158,,17999919.6,,101.7,150.1,5409.9,,3515.2,,-75.15831604,39.98085655
-75.15595365,39.97943703,741,3958446,1301 C.B. MOORE,RITTER HALL,777570000,19122,1,2000,College/University,111090,1742687.9,451,,8911609.9,,132.9,174.1,559.1,,974.9,,-75.15595365,39.97943703
-75.15629187,39.97879212,742,3958447,1301 C.B. MOORE,RITTER ANNEX,777540000,19122,1,2000,College/University,153050,3655449.6,,,12660531.2,,108,167.7,943.7,,1202.1,,-75.15629187,39.97879212
-75.1522279,40.00697929,743,3958448,3500 N Broad Street,MERB,777532000,19140,1,2000,College/University,485000,38187104,4975,,135764310.7,,486.9,673.9,26280.1,,15947.5,,-75.1522279,40.00697929
-75.1733166399999,39.95183724,744,4457962,1930 Chestnut Street,1930 Chestnut,881564050,19103,1,2003,Multifamily Housing,125994,5738782.7,,,4390561.8,9,80.4,169.5,5038.1,49,840.8,,-75.17331664,39.95183724
-75.14830599,39.9471931,745,4457963,400 Walnut Street,400 Walnut,881569810,19103,1,2002,Multifamily Housing,91900,3732898.6,,,656009.7,25,47.8,122.3,2386.9,47,400.8,,-75.14830599,39.9471931
-75.2119528699999,40.0794844600001,746,4470406,8835 Germantown Ave.,Chestnut Hill Hospital,775001000,19118,1,1921,Hospital (General Medical & Surgical),473062,23972677.9,72735188.4,294354,,87,205.1,304,22991.4,,6179.6,,-75.21195287,40.07948446
-75.1789266,39.88818945,747,4471836,1620 Kitty Hawk Ave,"Urban Outfitters, Inc. - Building #017, 014",788008020,19112,1,1916,Office,48129,1832796.7,2128729.9,,,54,82.3,153.1,,,288.5,Missing Water,-75.1789266,39.88818945
-75.15832331,39.97906655,748,4475654,1700 N. BROAD,1700 N. BROAD,777505000,19121,1,2000,College/University,77382,3122008,12927,,,,79.2,155.6,628.8,,483.5,,-75.15832331,39.97906655
-75.16479313,39.9729794200001,749,4478915,1733 West Girard Ave,Saint Josephs Prep,772510500,19130,1,1851,K-12 School,285178,10201433,11762689.4,,,17,95.9,178.7,4020.2,,1601.2,,-75.16479313,39.97297942
-75.1271885199999,40.0045241500001,750,4479069,101 EAST VENANGO STREET,VENANGO 101 ASSOCIATES LLC,884047200,19134,,1930,Retail Store,86000,727882.3,1571825.1,,,,26.7,42.9,543.9,,151.1,,-75.12718852,40.00452415
-75.0995283299999,39.99718389,751,4479411,2242-54 East Venango Street,Active Radiator Building 2,"884839110;884839115",19134,1,1950,Manufacturing/Industrial Plant,75000,471306,4571358.1,,,,67.2,81.6,153.7,,287.9,,-75.09952833,39.99718389
-75.06636279,40.01102179,752,4479932,5400 eadom st.,Pride Capital LLC,884212501,191371303,1,1930,Self-Storage Facility,160000,667950.2,486009.3,,,,7.2,14.9,165.3,,87.8,,-75.06636279,40.01102179
-75.21442824,39.9360364,753,4479934,5213 grays ave.,Greys and Grays LLC,884217500,19143,1,1940,Non-Refrigerated Warehouse,180000,1977627.6,842044.8,,,68,15.7,35.7,216.7,,228.4,,-75.21442824,39.9360364
-75.12546127,39.9960083,754,4482857,3039-51 B Street ,B Street,884523300,19134,1,1940,Non-Refrigerated Warehouse,55000,,,,,,,,,,0,Missing Water,-75.12546127,39.9960083
-75.16802338,39.95328006,755,4484968,1635 Market,1635 Market,883053000,19103,1,1966,Office,286585,18154556,6179046.2,,,49,84.9,200,5914.9,,2065.8,,-75.16802338,39.95328006
-75.20798328,39.9529953100001,756,4491736,4101 Spruce Street,Berkshire,773151500,19104,1,1925,Multifamily Housing,44900,358601.2,3720807.7,,,,90.9,109.4,2877728.6,1,230.9,,-75.20798328,39.95299531
-75.1635374699999,39.9485057100001,757,4497378,1327 Locust St,UGP Juniper/Locust LLC,883402500,19107,1,1950,Parking,100000,552880.5,,,,,5.5,15.5,363.2,,52.9,,-75.16353747,39.94850571
-75.09433225,39.9879814000001,758,4517968,2701 E Tioga St,2701 E Tioga st,884191590,19134,1,1910,Manufacturing/Industrial Plant,93000,1973763.5,2255455.8,,,,49.8,92.9,1838.7,,303.1,,-75.09433225,39.9879814
-75.23146243,39.8912523600001,759,4542636,4101 Island Ave,Philadelphia PA FP,883742500,19153,1,1980,Hotel,88956,4526898.3,3262249,,,60,87.6,181,7750.6,,606.5,,-75.23146243,39.89125236
-75.2336820799999,39.89090098,760,4542637,4301 Island Ave,Philadelphia PA AH,883742800,19153,1,1980,Hotel,75000,3503728.2,1948476.6,,,32,72.7,158.1,2057,,438.8,,-75.23368208,39.89090098
-75.14116043,39.9453006300001,761,4547873,201 S Columbus Blvd,Hilton Pennslanding Philadelphia,883710700,19106,1,1999,Hotel,607800,13257657,24645855,,,94,64.8,107.7,8518.8,,2578,,-75.14116043,39.94530063
-75.16991637,39.9527809,762,4588184,1760 Market Street,1760 Market,883032500,19103,1,1980,Office,138128,7616266.4,475124.8,,,57,58.6,158,1029.9,,754.2,,-75.16991637,39.9527809
-75.1604765599999,39.95846605,763,4590383,31422 N 13th ST,U-Haul Moving and Storage of Philadelphia (808042),884033000,19107,1,1910,Self-Storage Facility,97540,2614738.1,1443449.7,,,,41.6,90.6,58.4,,326.9,,-75.16047656,39.95846605
-75.16252568,39.9377858400001,764,4590384,1135 WASHINGTON AVE,U-Haul Moving and Storage of South Philadelphia (1135) (808066),884005160,19147,1,1907,Self-Storage Facility,70200,1991192.7,1476681.5,,,,49.4,101.5,40.1,,269,,-75.16252568,39.93778584
-75.1633587599999,39.93782779,765,4590387,1201-21 Washington Ave,U-Haul Moving and Storage of South Philadelphia (1201-21) (808066),884005170,19147,1,1907,Self-Storage Facility,99140,1925288.9,436975.3,,,,23.8,59,58.3,,207.5,,-75.16335876,39.93782779
-75.13269127,40.0002028100001,766,4598025,3231 N. 2nd St.,Caribe Towers,881426260,19140,1,2005,Multifamily Housing,155168,1760052.6,1428135.9,,,88,38,76.5,2155.9,19,244.3,,-75.13269127,40.00020281
-75.1323429999999,39.9994623600001,767,4598608,173 Allegheny Avenue,Casa Caribe,881448410,19133,1,1998,Multifamily Housing,71095,956034.6,1347147.1,,,87,35.3,62.7,1792.7,36,163.1,,-75.132343,39.99946236
-75.19701801,39.95695533,768,4600204,3737 Market Street,3737 Market Street,883073690,19104,1,2014,Medical Office,357847,19163399.1,157938.4,,17541328.7,68,103,209.4,14086,,3007.2,,-75.19701801,39.95695533
-75.12791236,39.9917568600001,769,4619330,200 E.Somerset Street,Somerset Villas Inc,886905900,19134,1,1991,Multifamily Housing,79355,1295601.2,2156501.2,,,97,43.5,74.2,2960,57,234.8,,-75.12791236,39.99175686
-75.17070345,39.9558434900001,770,4626213,1835 Arch Street,The Lofts @ 1835 Arch,881035900,19103,1,2001,Multifamily Housing,269842,8412855.8,,,4812799,42,49,108.8,14488.3,3,1124.8,,-75.17070345,39.95584349
-75.1721256,39.9628272300001,771,4694204,2001 Hamilton Street,(PA2141 - 2244) - City View North & South,888091015,19130,2,1990,Multifamily Housing,529000,18121538,9877507.5,,,54,56,122.2,19045.4,61,2259.1,,-75.1721256,39.96282723
-75.16402644,39.94666749,772,4721428,1326 Spruce St,Center City One,888050493,19107,1,1976,Multifamily Housing,288000,6140204.5,5953892.2,,,79,49.2,95.3,4865.3,84,903.9,,-75.16402644,39.94666749
-75.1706554,39.94856077,773,4735240,237 S 18th St.,Barclay,888070010,19103,1,1929,Multifamily Housing,283000,10086503.2,15320379.4,,,12,89.8,156.6,1350.2,100,1779.1,,-75.1706554,39.94856077
-75.14101784,39.93908457,774,4743540,717 S. Columbus Blvd,Dockside Condominium Association,888064986,19147,1,2001,Multifamily Housing,502070,7934653.8,6099065.2,,,98,33.2,67.7,5873.7,96,1083.4,,-75.14101784,39.93908457
-75.15390517,39.95293796,775,4746470,810 Arch St ,Francis House of Peace,886617600,19107,1,2015,Multifamily Housing,55000,2508809.5,1978921.3,,,37,81.6,165.5,2611.8,68,345.2,,-75.15390517,39.95293796
-74.9612804499999,40.0877637500001,776,4755098,1149 Franklin Mills Cir,08700 - Franklin Mills 14,882693016,19154,1,1990,Movie Theater,68174,,869410,,,,12.8,13.4,150.4,,46.2,,-74.96128045,40.08776375
-75.15202012,39.9558063800001,777,4803406,201 N 8th St,(PA2414) - Metroclub Condominiums,888037050,19106,1,2005,Multifamily Housing,167542,6970067.7,1145221.2,,,82,48.4,123.7,5026.2,96,727.9,,-75.15202012,39.95580638
-75.14221761,39.9514280400001,778,4803451,108 Arch St.,(PA2407) - Old City 108 Condominiums,888036248,19106,1,2004,Multifamily Housing,66000,2231959.8,708350.4,,,65,44.6,106,920.9,99,251.2,,-75.14221761,39.95142804
-75.16512634,39.95515169,779,4830324,1500 Arch St,Family Court_Arch St,782003255,19102,1,2014,Courthouse,651587,31218854.9,27064075.2,,,45,106,210.6,8819.7,,4425.5,,-75.16512634,39.95515169
-75.1694485199999,39.95936992,780,4830325,1801 Vine St,Family Court-CLOSED,782598000,19103,1,1941,Courthouse,250000,1533971.1,,,12762200.3,80,57.2,78.6,1719.8,,994.2,,-75.16944852,39.95936992
-75.18132038,39.96588984,781,4830328,2600 Ben Franklin Pkwy,Art Museum Main Bldg & Perelman Bldg,"782513700; 782513701; 888073174",19130,2,1928,Museum,804000,46368943.5,280734.1,,87996496.8,,167.5,293.5,27066.8,,10295.7,,-75.18132038,39.96588984
-75.21066015,39.9373967700001,782,4830329,5014 Grays Avenue,Bartram Transfer Station- Fleet Shop 290,783181200,19143,1,1959,Other - Services,160963,815442.4,,2109124.6,,,18.2,27.4,183.4,,234.6,,-75.21066015,39.93739677
-75.12475294,40.0128699700001,783,4830331,100 E Hunting Park Ave,Fleet Shop 134,884460965,19124,1,1968,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",62839,2616525.3,6826850.3,,,,150.3,230.7,3373.5,,613,,-75.12475294,40.01286997
-75.17762342,39.97744535,784,4830333,1481 N 26th St,Fleet Shop 258 / WHS,782326200,19121,1,1970,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",59962,1420154.6,3474456.6,,,,81.6,127.2,118.9,,320.5,,-75.17762342,39.97744535
-75.16592084,39.94439909,785,4830334,500 S Broad St,Health Administration Building,782026200,19146,1,1959,Office,77688,6600370.7,1933086.4,,,,109.8,264,923.5,,734.4,,-75.16592084,39.94439909
-75.19802089,39.94746365,786,4830337,321 University Ave,Medical Exam Building,783532000,19104,1,1970,Office,85000,10296443.6,598506.8,,,,128.2,346.6,1429.7,,1017.3,,-75.19802089,39.94746365
-75.17235403,39.97228906,787,4830338,2100 W Girard Ave,Philadelphia Nursing Home,881444600,19130,1,1950,Senior Living Community,347543,14105010.1,20171121.9,,,2,98.6,174.6,14405.4,,2421.4,,-75.17235403,39.97228906
-75.10052185,39.9965879700001,788,4069478,2100 E. Venango Street,"Richard Hoffman, LLP",884201600,19134,1,1922,Non-Refrigerated Warehouse,100000,400396.8,,,,85,4.2,11.4,453.8,,39.3,,-75.10052185,39.99658797
-75.16264403,39.9610215700001,789,4069482,440 N BROAD ST,Admin - Education Center,884062510,19130,1,2005,Office,835000,33836650.5,,,,78,40.5,113.5,4515.3,,3141.8,,-75.16264403,39.96102157
-75.1402254399999,39.99073157,790,4069483,2603 N 5TH ST,Admin - Rivera Building,785547740,19133,1,1980,Office,60464,1285281.3,2577926.2,,,81,63.9,104.3,486.5,,256.3,,-75.14022544,39.99073157
-75.1266504399999,40.01540643,791,4069484,120 W HUNTING PARK AV,Alt Ed Center Hunting Park,786160485,19140,1,2004,K-12 School,164000,4050081.5,2758171.9,,,69,41.5,86.8,356.4,,522.6,,-75.12665044,40.01540643
-75.11801632,40.00859209,792,4077977,3901 D Street,"Driscoll Construction Co., Inc.",884044800,19124,,1949,Other,61034,191525.5,,,,,3.1,8.8,9,,18.3,,-75.11801632,40.00859209
-75.1761619499999,39.88937157,793,4084040,5000 S Broad Street,"Urban Outfitters, Inc. - Building #010",788008310,19112,1,1903,Office,53115,3521074.8,44676205.3,,,1,907.4,1068.8,,,2710,Possible Error,-75.17616195,39.88937157
-75.01722295,40.06983338,794,4091596,9400 ASHTON RD,ASIAN WORLD OF MARTIAL ARTS,884224530,19114,1,2006,Non-Refrigerated Warehouse,70000,933402.8,534537.8,,,72,21,45.4,69.3,,117.7,,-75.01722295,40.06983338
-75.1599971799999,39.96359125,795,4094880,615 North Broad St,Rodeph Shalom,,19123,1,1927,Worship Facility,137000,1729987.4,110603.1,,,,25.6,68.9,441.2,,171.5,,-75.15999718,39.96359125
-75.21382125,39.97561734,796,4096072,1300 Belmont Ave.,Devon/Belmont LLC,884220000,19104,1,1950,Self-Storage Facility,150000,2936953.7,2038490.4,,,,33.2,69.1,69.4,,389.4,,-75.21382125,39.97561734
-75.10593277,40.03911408,797,4096196,5697 Rising Sun Ave.,Tin K. Luu,884116452,19120,1,1960,Non-Refrigerated Warehouse,52782,437219.8,,,,71,14.1,29.3,,,58.3,Missing Water,-75.10593277,40.03911408
-75.17777223,39.8892459300001,798,4096299,5000 S. 15th Street,"Urban Outfitters, Inc. - Building #003, 007, 012, 015, 025, 543","788007700, 788008001, 788008100",19103,1,1916,Office,325133,43538075.4,29393048.3,,,3,224.3,469.9,,,5728.2,Missing Water,-75.17777223,39.88924593
-75.1825890599999,39.9149409400001,799,4096807,2900 South 20th Street,The Kinderman Family LP,"884095075, 884095090, 884095077, 884095079",19145,1,1940,Self-Storage Facility,1198283,5607478.7,536207.4,,,,5.1,13.6,1334.6,,565.2,,-75.18258906,39.91494094
-75.235062,39.9009744900001,800,4096814,7777 Brewster Avenue,7777 Brewster Avenue,884165500,19153,2,1978,Non-Refrigerated Warehouse,107076,3233705.6,2146550.2,,,,50.2,105.6,499.8,,423.5,,-75.235062,39.90097449
-75.2125862,39.9728162700001,801,4096892,4400 West Girard Ave,CSE Centennial Village,881437000,19104,1,1978,Senior Living Community,75972,5027762.8,3031938.9,,,29,106.1,227.2,8765.4,,642.2,,-75.2125862,39.97281627
-75.09949747,39.9971556200001,802,4099796,2101 E. Venango Street,Active Radiator,884201700,19134,1,1921,Manufacturing/Industrial Plant,65000,804379,6137071.2,,,,106.8,133.8,214.2,,403,,-75.09949747,39.99715562
-75.00396861,40.1080152100001,803,4102725,2100 Byberry Road,2100 Byberry Road,884236000,19116,1,1954,Non-Refrigerated Warehouse,130500,922346.5,927241.4,,,85,14.2,27.3,101.3,,137.5,,-75.00396861,40.10801521
-75.11837191,40.00582331,804,4104348,500-50 E Erie Ave,500 Erie Ave,884048000,19134,1,1930,Distribution Center,130000,,,,,,,,,,,Missing Water,-75.11837191,40.00582331
